"childid","country","sex","enrolled","dropout","mother_edu","father_edu","ppvt_score","hhsize","region","typesite"
"PE071089","Peru",0,1,0,NA,NA,76,5,"32","1"
"PE071090","Peru",1,1,0,NA,NA,76,5,"32","1"
"PE071091","Peru",1,1,0,NA,NA,65,5,"32","1"
"PE071092","Peru",0,1,0,NA,NA,82,7,"32","1"
"PE071093","Peru",1,1,0,NA,NA,73,6,"32","1"
"PE071094","Peru",1,1,0,NA,NA,63,4,"32","1"
"PE071095","Peru",1,1,0,NA,NA,86,2,"32","1"
"PE071096","Peru",0,1,0,NA,NA,66,4,"32","1"
"PE071097","Peru",1,1,0,NA,NA,48,5,"32","1"
"PE071098","Peru",1,1,0,NA,NA,54,6,"32","1"
"PE071099","Peru",0,1,0,NA,NA,64,4,"32","1"
"PE071100","Peru",0,1,0,NA,NA,50,5,"32","1"
"PE071101","Peru",1,1,0,NA,NA,62,5,"32","1"
"PE071102","Peru",0,1,0,NA,NA,63,5,"32","1"
"PE071103","Peru",0,1,0,NA,NA,78,5,"32","1"
"PE071104","Peru",0,1,0,NA,NA,78,5,"32","1"
"PE071105","Peru",0,1,0,NA,NA,56,4,"32","1"
"PE071106","Peru",1,1,0,NA,NA,72,4,"32","1"
"PE071109","Peru",1,1,0,NA,NA,71,3,"32","1"
"PE081001","Peru",0,1,0,NA,NA,67,4,"31","1"
"PE081002","Peru",1,1,0,NA,NA,49,4,"31","1"
"PE081004","Peru",1,1,0,NA,NA,79,7,"31","1"
"PE081005","Peru",1,1,0,NA,NA,73,5,"31","1"
"PE081006","Peru",1,1,0,NA,NA,54,6,"31","1"
"PE081007","Peru",1,1,0,NA,NA,67,4,"31","1"
"PE081008","Peru",0,1,0,NA,NA,64,3,"31","1"
"PE081009","Peru",1,1,0,NA,NA,74,4,"31","1"
"PE081010","Peru",0,1,0,NA,NA,64,5,"31","1"
"PE081011","Peru",0,1,0,NA,NA,88,10,"31","1"
"PE081012","Peru",1,1,0,NA,NA,68,5,"31","1"
"PE081013","Peru",0,1,0,NA,NA,67,3,"31","1"
"PE081014","Peru",0,1,0,NA,NA,55,4,"31","1"
"PE081015","Peru",1,1,0,NA,NA,59,8,"31","1"
"PE081016","Peru",1,1,0,NA,NA,77,3,"31","1"
"PE081017","Peru",1,1,0,NA,NA,NA,4,"31","1"
"PE081018","Peru",0,1,0,NA,NA,85,5,"31","1"
"PE081019","Peru",0,1,0,NA,NA,53,3,"31","1"
"PE081020","Peru",0,1,0,NA,NA,47,7,"31","1"
"PE081021","Peru",0,1,0,NA,NA,66,7,"31","1"
"PE081022","Peru",0,1,0,NA,NA,61,6,"31","1"
"PE081023","Peru",0,1,0,NA,NA,50,4,"31","1"
"PE081025","Peru",1,1,0,NA,NA,63,8,"31","1"
"PE081026","Peru",1,1,0,NA,NA,73,4,"31","1"
"PE081027","Peru",0,1,0,NA,NA,78,7,"31","1"
"PE081028","Peru",0,1,0,NA,NA,77,5,"31","1"
"PE081029","Peru",1,1,0,NA,NA,62,3,"31","1"
"PE081030","Peru",1,1,0,NA,NA,69,8,"31","1"
"PE081031","Peru",1,1,0,NA,NA,84,4,"31","1"
"PE081032","Peru",1,1,0,NA,NA,75,7,"31","1"
"PE081033","Peru",1,1,0,NA,NA,35,5,"32","1"
"PE081034","Peru",1,1,0,NA,NA,68,3,"32","1"
"PE081035","Peru",0,1,0,NA,NA,79,4,"31","1"
"PE081036","Peru",0,1,0,NA,NA,63,8,"31","1"
"PE081037","Peru",1,1,0,NA,NA,54,3,"31","1"
"PE081038","Peru",0,1,0,NA,NA,49,5,"31","1"
"PE081040","Peru",0,1,0,NA,NA,74,4,"31","1"
"PE081041","Peru",1,1,0,NA,NA,58,4,"31","1"
"PE081042","Peru",1,1,0,NA,NA,56,9,"31","1"
"PE081043","Peru",0,1,0,NA,NA,61,5,"31","1"
"PE081044","Peru",1,1,0,NA,NA,55,4,"31","1"
"PE081045","Peru",1,1,0,NA,NA,70,4,"31","1"
"PE081046","Peru",0,1,0,NA,NA,49,7,"31","1"
"PE081047","Peru",1,1,0,NA,NA,59,7,"31","1"
"PE081049","Peru",0,1,0,NA,NA,63,4,"31","1"
"PE081050","Peru",0,1,0,NA,NA,77,11,"31","1"
"PE081051","Peru",1,1,0,NA,NA,75,5,"31","1"
"PE081052","Peru",1,1,0,NA,NA,60,6,"31","1"
"PE081053","Peru",1,1,0,NA,NA,48,5,"31","1"
"PE081054","Peru",0,1,0,NA,NA,69,5,"31","1"
"PE081055","Peru",1,1,0,NA,NA,77,5,"31","1"
"PE081056","Peru",1,1,0,NA,NA,71,7,"31","1"
"PE081057","Peru",0,1,0,NA,NA,61,6,"31","1"
"PE081058","Peru",1,1,0,NA,NA,69,5,"31","1"
"PE081059","Peru",1,1,0,NA,NA,36,8,"31","1"
"PE081060","Peru",0,1,0,NA,NA,59,4,"31","1"
"PE081061","Peru",0,1,0,NA,NA,69,4,"31","1"
"PE081062","Peru",1,1,0,NA,NA,68,4,"31","1"
"PE081063","Peru",0,1,0,NA,NA,61,6,"31","1"
"PE081064","Peru",NA,1,0,NA,NA,NA,8,"31","1"
"PE081065","Peru",1,1,0,NA,NA,63,6,"31","1"
"PE081066","Peru",0,1,0,NA,NA,70,4,"31","1"
"PE081067","Peru",0,1,0,NA,NA,76,2,"32","2"
"PE081068","Peru",0,1,0,NA,NA,70,4,"31","1"
"PE081069","Peru",0,1,0,NA,NA,83,6,"31","1"
"PE081070","Peru",0,1,0,NA,NA,66,6,"31","1"
"PE081071","Peru",1,1,0,NA,NA,69,4,"31","1"
"PE081072","Peru",1,1,0,NA,NA,73,5,"31","1"
"PE081073","Peru",0,1,0,NA,NA,52,7,"31","1"
"PE081074","Peru",0,1,0,NA,NA,75,4,"31","1"
"PE081075","Peru",1,1,0,NA,NA,79,3,"31","1"
"PE081076","Peru",1,1,0,NA,NA,71,4,"31","1"
"PE081077","Peru",1,1,0,NA,NA,64,4,"31","1"
"PE081078","Peru",1,1,0,NA,NA,106,5,"31","1"
"PE081079","Peru",0,1,0,NA,NA,57,3,"31","1"
"PE081080","Peru",1,1,0,NA,NA,68,5,"31","1"
"PE081081","Peru",0,1,0,NA,NA,66,5,"31","1"
"PE081082","Peru",1,1,0,NA,NA,91,3,"31","1"
"PE081083","Peru",1,1,0,NA,NA,71,4,"31","1"
"PE081084","Peru",NA,1,0,NA,NA,NA,4,"31","1"
"PE081086","Peru",1,1,0,NA,NA,65,3,"31","1"
"PE081087","Peru",1,1,0,NA,NA,57,10,"31","1"
"PE081088","Peru",1,1,0,NA,NA,69,9,"31","1"
"PE081089","Peru",1,1,0,NA,NA,73,7,"31","1"
"PE081090","Peru",0,1,0,NA,NA,64,4,"31","1"
"PE081091","Peru",0,1,0,NA,NA,72,5,"31","1"
"PE081092","Peru",1,1,0,NA,NA,83,7,"31","1"
"PE081093","Peru",1,1,0,NA,NA,79,5,"31","1"
"PE081095","Peru",0,1,0,NA,NA,61,5,"31","1"
"PE081096","Peru",1,1,0,NA,NA,79,6,"31","1"
"PE081098","Peru",1,1,0,NA,NA,67,5,"31","1"
"PE081099","Peru",0,1,0,NA,NA,85,4,"31","1"
"PE081102","Peru",0,1,0,NA,NA,83,4,"31","1"
"PE091001","Peru",0,1,0,NA,NA,31,6,"32","2"
"PE091002","Peru",1,1,0,NA,NA,37,5,"32","2"
"PE091003","Peru",1,1,0,NA,NA,51,7,"32","2"
"PE091004","Peru",0,1,0,NA,NA,17,5,"32","2"
"PE091006","Peru",0,1,0,NA,NA,57,8,"32","2"
"PE091007","Peru",1,1,0,NA,NA,47,8,"32","2"
"PE091008","Peru",0,1,0,NA,NA,34,5,"32","2"
"PE091009","Peru",1,1,0,NA,NA,66,4,"32","1"
"PE091010","Peru",0,1,0,NA,NA,67,4,"32","2"
"PE091011","Peru",1,1,0,NA,NA,32,6,"32","2"
"PE091012","Peru",1,1,0,NA,NA,64,7,"32","2"
"PE091013","Peru",0,1,0,NA,NA,36,5,"32","2"
"PE091014","Peru",0,1,0,NA,NA,54,5,"32","2"
"PE091015","Peru",0,1,0,NA,NA,NA,9,"31","1"
"PE091016","Peru",1,1,0,NA,NA,73,4,"32","2"
"PE091017","Peru",0,1,0,NA,NA,63,4,"31","1"
"PE091018","Peru",0,1,0,NA,NA,67,4,"32","2"
"PE091019","Peru",1,1,0,NA,NA,56,4,"32","2"
"PE091020","Peru",1,1,0,NA,NA,68,7,"32","2"
"PE091022","Peru",0,1,0,NA,NA,56,7,"32","2"
"PE091023","Peru",0,1,0,NA,NA,56,5,"32","2"
"PE091024","Peru",0,1,0,NA,NA,37,5,"32","2"
"PE091025","Peru",1,1,0,NA,NA,61,4,"32","2"
"PE091026","Peru",1,1,0,NA,NA,64,5,"32","2"
"PE091027","Peru",0,1,0,NA,NA,81,6,"31","1"
"PE091028","Peru",1,1,0,NA,NA,35,5,"32","2"
"PE091029","Peru",0,1,0,NA,NA,62,4,"32","2"
"PE091030","Peru",0,1,0,NA,NA,46,4,"32","2"
"PE091031","Peru",1,1,0,NA,NA,71,5,"31","1"
"PE091032","Peru",1,1,0,NA,NA,47,3,"32","2"
"PE091033","Peru",1,1,0,NA,NA,65,4,"32","2"
"PE091034","Peru",0,1,0,NA,NA,30,7,"32","2"
"PE091035","Peru",1,1,0,NA,NA,122,6,"32","2"
"PE091036","Peru",0,1,0,NA,NA,56,2,"32","2"
"PE091037","Peru",1,1,0,NA,NA,88,6,"32","2"
"PE091038","Peru",0,1,0,NA,NA,70,8,"32","1"
"PE091039","Peru",0,1,0,NA,NA,43,8,"32","1"
"PE091040","Peru",1,1,0,NA,NA,35,6,"32","2"
"PE091041","Peru",0,1,0,NA,NA,11,7,"32","2"
"PE091042","Peru",NA,1,0,NA,NA,NA,4,"31","1"
"PE091043","Peru",0,1,0,NA,NA,27,7,"32","2"
"PE091044","Peru",1,1,0,NA,NA,47,5,"32","2"
"PE091045","Peru",1,1,0,NA,NA,49,5,"32","2"
"PE091046","Peru",1,1,0,NA,NA,65,3,"32","1"
"PE091047","Peru",1,1,0,NA,NA,3,5,"32","2"
"PE091048","Peru",0,1,0,NA,NA,34,5,"32","2"
"PE091049","Peru",0,1,0,NA,NA,65,10,"32","2"
"PE091050","Peru",1,1,0,NA,NA,38,7,"32","2"
"PE091051","Peru",1,1,0,NA,NA,44,9,"32","2"
"PE091052","Peru",0,1,0,NA,NA,13,4,"32","2"
"PE091053","Peru",0,1,0,NA,NA,64,3,"32","2"
"PE091054","Peru",1,1,0,NA,NA,40,5,"32","2"
"PE091055","Peru",0,1,0,NA,NA,23,3,"32","2"
"PE091056","Peru",0,1,0,NA,NA,68,5,"32","1"
"PE091057","Peru",1,1,0,NA,NA,29,9,"32","2"
"PE091058","Peru",0,1,0,NA,NA,NA,7,"32","2"
"PE091059","Peru",1,1,0,NA,NA,51,7,"32","1"
"PE091060","Peru",0,1,0,NA,NA,61,6,"32","1"
"PE091061","Peru",1,1,0,NA,NA,16,4,"32","2"
"PE091062","Peru",0,1,0,NA,NA,59,3,"32","2"
"PE091063","Peru",1,1,0,NA,NA,58,10,"32","2"
"PE091064","Peru",1,1,0,NA,NA,47,4,"32","2"
"PE091065","Peru",0,1,0,NA,NA,51,9,"32","2"
"PE091066","Peru",0,1,0,NA,NA,53,6,"32","2"
"PE091067","Peru",1,1,0,NA,NA,64,15,"32","2"
"PE091068","Peru",1,1,0,NA,NA,51,5,"32","2"
"PE091069","Peru",1,1,0,NA,NA,53,5,"32","2"
"PE091071","Peru",1,1,0,NA,NA,75,5,"32","1"
"PE091072","Peru",1,NA,1,NA,NA,NA,6,"32","2"
"PE091073","Peru",1,1,0,NA,NA,49,3,"32","2"
"PE091074","Peru",0,1,0,NA,NA,55,8,"32","2"
"PE091075","Peru",1,0,1,NA,NA,45,6,"31","1"
"PE091076","Peru",1,1,0,NA,NA,34,6,"32","2"
"PE091077","Peru",0,1,0,NA,NA,67,5,"32","2"
"PE091078","Peru",0,1,0,NA,NA,45,7,"32","2"
"PE091079","Peru",1,1,0,NA,NA,50,4,"32","2"
"PE091080","Peru",1,NA,1,NA,NA,NA,9,"32","2"
"PE091081","Peru",1,1,0,NA,NA,24,4,"32","2"
"PE091082","Peru",1,1,0,NA,NA,61,4,"32","2"
"PE091083","Peru",0,1,0,NA,NA,29,8,"32","2"
"PE091085","Peru",1,1,0,NA,NA,36,5,"32","2"
"PE091086","Peru",NA,NA,1,NA,NA,NA,7,"32","2"
"PE091087","Peru",0,1,0,NA,NA,72,4,"32","2"
"PE091088","Peru",1,1,0,NA,NA,54,5,"32","2"
"PE091089","Peru",1,1,0,NA,NA,53,7,"32","1"
"PE091090","Peru",1,1,0,NA,NA,55,4,"32","2"
"PE091091","Peru",1,1,0,NA,NA,45,5,"32","2"
"PE091092","Peru",0,1,0,NA,NA,9,6,"32","2"
"PE091093","Peru",0,1,0,NA,NA,46,4,"32","2"
"PE091094","Peru",0,1,0,NA,NA,51,6,"32","2"
"PE091095","Peru",1,1,0,NA,NA,NA,5,"32","2"
"PE091096","Peru",0,1,0,NA,NA,23,6,"32","2"
"PE091097","Peru",1,1,0,NA,NA,38,5,"32","2"
"PE091098","Peru",1,1,0,NA,NA,37,8,"32","2"
"PE091099","Peru",1,1,0,NA,NA,9,8,"32","2"
"PE091100","Peru",1,1,0,NA,NA,26,5,"32","2"
"PE091101","Peru",0,1,0,NA,NA,12,5,"32","2"
"PE091102","Peru",1,1,0,NA,NA,25,6,"32","2"
"PE091103","Peru",0,1,0,NA,NA,21,6,"32","2"
"PE101001","Peru",1,1,0,NA,NA,75,2,"32","1"
"PE101002","Peru",0,1,0,NA,NA,59,3,"32","1"
"PE101003","Peru",1,1,0,NA,NA,90,5,"32","1"
"PE101004","Peru",0,1,0,NA,NA,86,5,"32","1"
"PE101005","Peru",0,1,0,NA,NA,69,3,"32","1"
"PE101006","Peru",1,1,0,NA,NA,87,6,"32","1"
"PE101007","Peru",0,1,0,NA,NA,90,4,"32","1"
"PE101008","Peru",1,1,0,NA,NA,66,4,"32","1"
"PE101009","Peru",1,1,0,NA,NA,55,6,"32","1"
"PE101010","Peru",0,1,0,NA,NA,80,6,"32","1"
"PE101011","Peru",0,1,0,NA,NA,108,3,"32","1"
"PE101012","Peru",1,1,0,NA,NA,65,4,"32","1"
"PE101013","Peru",1,1,0,NA,NA,99,3,"32","1"
"PE101014","Peru",1,1,0,NA,NA,97,8,"32","1"
"PE101015","Peru",1,NA,1,NA,NA,NA,3,"32","1"
"PE101016","Peru",0,1,0,NA,NA,59,9,"32","1"
"PE101017","Peru",0,1,0,NA,NA,104,2,"32","1"
"PE101018","Peru",1,1,0,NA,NA,74,4,"32","1"
"PE101019","Peru",0,1,0,NA,NA,91,8,"32","1"
"PE101020","Peru",1,1,0,NA,NA,80,5,"32","1"
"PE101021","Peru",0,1,0,NA,NA,68,5,"32","1"
"PE101022","Peru",0,1,0,NA,NA,79,5,"32","1"
"PE101023","Peru",1,1,0,NA,NA,81,4,"32","1"
"PE101024","Peru",1,1,0,NA,NA,83,4,"32","1"
"PE101025","Peru",1,1,0,NA,NA,105,4,"32","1"
"PE101026","Peru",0,1,0,NA,NA,77,6,"32","1"
"PE101027","Peru",0,1,0,NA,NA,64,6,"32","1"
"PE101028","Peru",1,1,0,NA,NA,84,10,"32","1"
"PE101029","Peru",0,1,0,NA,NA,79,5,"32","1"
"PE101030","Peru",0,1,0,NA,NA,74,7,"32","1"
"PE101031","Peru",1,1,0,NA,NA,63,4,"32","1"
"PE101032","Peru",1,1,0,NA,NA,25,5,"32","2"
"PE101033","Peru",1,1,0,NA,NA,73,4,"32","1"
"PE101034","Peru",1,1,0,NA,NA,83,5,"32","1"
"PE101036","Peru",0,1,0,NA,NA,91,5,"32","1"
"PE101037","Peru",1,1,0,NA,NA,80,5,"32","1"
"PE101039","Peru",0,1,0,NA,NA,67,6,"32","1"
"PE101040","Peru",0,1,0,NA,NA,65,4,"32","1"
"PE101041","Peru",0,1,0,NA,NA,89,4,"32","1"
"PE101043","Peru",1,1,0,NA,NA,50,4,"32","1"
"PE101044","Peru",0,1,0,NA,NA,69,3,"32","1"
"PE101045","Peru",0,1,0,NA,NA,110,7,"32","1"
"PE101046","Peru",1,1,0,NA,NA,71,4,"32","1"
"PE101048","Peru",1,1,0,NA,NA,62,4,"32","1"
"PE101049","Peru",1,1,0,NA,NA,65,6,"32","1"
"PE101050","Peru",1,1,0,NA,NA,40,5,"32","1"
"PE101051","Peru",0,1,0,NA,NA,81,4,"32","1"
"PE101052","Peru",1,1,0,NA,NA,76,3,"32","1"
"PE101053","Peru",1,1,0,NA,NA,78,3,"32","1"
"PE101054","Peru",NA,1,0,NA,NA,NA,2,"32","1"
"PE101055","Peru",0,1,0,NA,NA,67,4,"32","1"
"PE101056","Peru",0,1,0,NA,NA,50,8,"32","1"
"PE101057","Peru",0,1,0,NA,NA,68,5,"32","1"
"PE101058","Peru",1,1,0,NA,NA,65,4,"32","1"
"PE101059","Peru",1,1,0,NA,NA,63,4,"32","1"
"PE101060","Peru",1,1,0,NA,NA,68,5,"31","1"
"PE101061","Peru",1,1,0,NA,NA,117,4,"31","2"
"PE101062","Peru",0,1,0,NA,NA,46,7,"32","1"
"PE101063","Peru",0,1,0,NA,NA,72,5,"31","1"
"PE101064","Peru",0,1,0,NA,NA,80,4,"32","1"
"PE101065","Peru",1,1,0,NA,NA,125,7,"32","1"
"PE101066","Peru",1,1,0,NA,NA,63,5,"32","1"
"PE101067","Peru",0,1,0,NA,NA,56,6,"32","1"
"PE101068","Peru",1,1,0,NA,NA,69,2,"32","1"
"PE101069","Peru",1,1,0,NA,NA,68,4,"32","1"
"PE101070","Peru",1,1,0,NA,NA,67,5,"32","1"
"PE101071","Peru",1,1,0,NA,NA,61,5,"32","2"
"PE101072","Peru",1,1,0,NA,NA,NA,5,"32","1"
"PE101073","Peru",1,1,0,NA,NA,62,4,"32","1"
"PE101074","Peru",1,1,0,NA,NA,67,3,"32","1"
"PE101075","Peru",1,1,0,NA,NA,78,4,"32","1"
"PE101076","Peru",1,1,0,NA,NA,63,5,"32","1"
"PE101077","Peru",0,1,0,NA,NA,60,5,"32","1"
"PE101078","Peru",1,1,0,NA,NA,68,6,"32","1"
"PE101079","Peru",1,1,0,NA,NA,37,8,"32","1"
"PE101080","Peru",1,1,0,NA,NA,68,7,"32","1"
"PE101081","Peru",0,1,0,NA,NA,59,4,"32","1"
"PE101082","Peru",0,1,0,NA,NA,70,6,"32","1"
"PE101083","Peru",0,1,0,NA,NA,73,4,"32","1"
"PE101084","Peru",0,1,0,NA,NA,59,3,"32","1"
"PE101085","Peru",0,1,0,NA,NA,84,4,"32","1"
"PE101086","Peru",0,1,0,NA,NA,62,6,"32","1"
"PE101087","Peru",0,1,0,NA,NA,68,6,"32","1"
"PE101088","Peru",0,1,0,NA,NA,77,5,"32","1"
"PE101089","Peru",1,1,0,NA,NA,73,6,"32","1"
"PE101090","Peru",0,1,0,NA,NA,71,2,"32","1"
"PE101091","Peru",0,1,0,NA,NA,60,5,"31","1"
"PE101092","Peru",1,1,0,NA,NA,NA,4,"32","1"
"PE101093","Peru",0,1,0,NA,NA,87,4,"32","1"
"PE101094","Peru",0,1,0,NA,NA,66,7,"32","1"
"PE101095","Peru",0,1,0,NA,NA,71,8,"32","1"
"PE101096","Peru",1,1,0,NA,NA,59,4,"32","1"
"PE101097","Peru",1,1,0,NA,NA,79,5,"32","1"
"PE101098","Peru",0,1,0,NA,NA,66,8,"32","1"
"PE101099","Peru",1,1,0,NA,NA,60,5,"32","1"
"PE101100","Peru",1,1,0,NA,NA,62,3,"31","1"
"PE101101","Peru",0,1,0,NA,NA,68,7,"32","1"
"PE101102","Peru",1,1,0,NA,NA,60,7,"32","1"
"PE101103","Peru",1,1,0,NA,NA,69,4,"32","1"
"PE101104","Peru",1,1,0,NA,NA,69,5,"32","1"
"PE101105","Peru",1,1,0,NA,NA,69,8,"32","1"
"PE111002","Peru",1,1,0,NA,NA,27,7,"32","1"
"PE111003","Peru",1,1,0,NA,NA,48,6,"33","2"
"PE111004","Peru",0,1,0,NA,NA,51,3,"32","1"
"PE111005","Peru",0,1,0,NA,NA,32,8,"32","1"
"PE111006","Peru",1,NA,1,NA,NA,NA,5,"31","1"
"PE111007","Peru",1,1,0,NA,NA,64,5,"32","1"
"PE111008","Peru",0,1,0,NA,NA,72,7,"32","1"
"PE111009","Peru",0,1,0,NA,NA,73,6,"32","1"
"PE111010","Peru",1,1,0,NA,NA,46,5,"32","1"
"PE111011","Peru",1,1,0,NA,NA,62,6,"32","2"
"PE111012","Peru",1,1,0,NA,NA,49,6,"31","1"
"PE111013","Peru",0,1,0,NA,NA,11,8,"32","1"
"PE111014","Peru",0,1,0,NA,NA,34,7,"32","1"
"PE111015","Peru",1,1,0,NA,NA,56,7,"32","1"
"PE111016","Peru",0,1,0,NA,NA,11,7,"32","1"
"PE111017","Peru",1,1,0,NA,NA,65,6,"32","2"
"PE111018","Peru",0,1,0,NA,NA,73,3,"32","1"
"PE111019","Peru",0,1,0,NA,NA,70,8,"31","1"
"PE111020","Peru",1,1,0,NA,NA,44,11,"32","2"
"PE111021","Peru",0,1,0,NA,NA,11,6,"32","2"
"PE111022","Peru",1,1,0,NA,NA,68,5,"31","2"
"PE111023","Peru",0,1,0,NA,NA,44,6,"32","1"
"PE111024","Peru",0,1,0,NA,NA,2,7,"32","1"
"PE111027","Peru",0,1,0,NA,NA,65,4,"31","1"
"PE111028","Peru",0,1,0,NA,NA,64,8,"32","2"
"PE111032","Peru",0,1,0,NA,NA,30,6,"33","2"
"PE111033","Peru",1,1,0,NA,NA,38,4,"32","2"
"PE111034","Peru",0,1,0,NA,NA,36,6,"32","2"
"PE111035","Peru",1,1,0,NA,NA,2,10,"32","2"
"PE111036","Peru",1,1,0,NA,NA,76,6,"32","1"
"PE111037","Peru",0,1,0,NA,NA,34,5,"32","1"
"PE111038","Peru",0,1,0,NA,NA,14,8,"32","2"
"PE111039","Peru",1,1,0,NA,NA,32,7,"32","2"
"PE111040","Peru",0,1,0,NA,NA,76,4,"32","1"
"PE111041","Peru",0,1,0,NA,NA,23,6,"33","2"
"PE111042","Peru",0,1,0,NA,NA,53,3,"32","1"
"PE111044","Peru",1,1,0,NA,NA,56,6,"31","1"
"PE111045","Peru",0,1,0,NA,NA,46,5,"32","2"
"PE111046","Peru",0,NA,1,NA,NA,NA,7,"32","2"
"PE111047","Peru",0,1,0,NA,NA,39,6,"33","2"
"PE111048","Peru",0,1,0,NA,NA,24,4,"32","2"
"PE111049","Peru",0,1,0,NA,NA,46,8,"32","2"
"PE111050","Peru",1,1,0,NA,NA,37,5,"32","2"
"PE111051","Peru",1,NA,1,NA,NA,NA,6,"32","2"
"PE111052","Peru",1,1,0,NA,NA,53,8,"31","1"
"PE111054","Peru",0,1,0,NA,NA,23,7,"32","2"
"PE111056","Peru",0,1,0,NA,NA,30,6,"32","1"
"PE111057","Peru",0,1,0,NA,NA,35,8,"32","1"
"PE111058","Peru",1,1,0,NA,NA,76,4,"32","1"
"PE111059","Peru",1,1,0,NA,NA,64,6,"32","2"
"PE111060","Peru",1,1,0,NA,NA,64,6,"31","1"
"PE111061","Peru",0,1,0,NA,NA,61,8,"32","2"
"PE111062","Peru",0,1,0,NA,NA,89,5,"32","1"
"PE111063","Peru",1,1,0,NA,NA,76,9,"32","2"
"PE111064","Peru",0,1,0,NA,NA,66,4,"32","1"
"PE111065","Peru",0,1,0,NA,NA,14,8,"32","1"
"PE111066","Peru",1,1,0,NA,NA,37,5,"32","1"
"PE111067","Peru",0,1,0,NA,NA,68,5,"32","1"
"PE111068","Peru",1,1,0,NA,NA,68,5,"32","1"
"PE111069","Peru",1,1,0,NA,NA,60,6,"32","1"
"PE111070","Peru",0,1,0,NA,NA,65,3,"32","1"
"PE111071","Peru",0,1,0,NA,NA,58,6,"31","1"
"PE111072","Peru",0,1,0,NA,NA,70,3,"33","1"
"PE111074","Peru",1,1,0,NA,NA,46,7,"32","1"
"PE111076","Peru",1,1,0,NA,NA,56,6,"32","1"
"PE111077","Peru",1,1,0,NA,NA,63,6,"32","1"
"PE111079","Peru",0,1,0,NA,NA,17,6,"32","2"
"PE111080","Peru",0,1,0,NA,NA,37,5,"32","2"
"PE111081","Peru",0,1,0,NA,NA,37,4,"32","2"
"PE111082","Peru",0,NA,1,NA,NA,NA,5,"33","1"
"PE111083","Peru",0,1,0,NA,NA,60,2,"31","1"
"PE111085","Peru",0,1,0,NA,NA,31,8,"32","2"
"PE111086","Peru",1,1,0,NA,NA,32,9,"32","2"
"PE111087","Peru",1,1,0,NA,NA,79,5,"32","1"
"PE111089","Peru",0,1,0,NA,NA,15,4,"32","2"
"PE111090","Peru",0,1,0,NA,NA,68,3,"32","1"
"PE111091","Peru",1,1,0,NA,NA,24,6,"32","2"
"PE111092","Peru",1,1,0,NA,NA,45,9,"32","2"
"PE111093","Peru",0,1,0,NA,NA,16,9,"32","2"
"PE111094","Peru",0,1,0,NA,NA,39,5,"32","2"
"PE111095","Peru",0,1,0,NA,NA,20,7,"32","2"
"PE111096","Peru",1,1,0,NA,NA,48,6,"32","1"
"PE111097","Peru",1,1,0,NA,NA,40,5,"32","1"
"PE111098","Peru",1,1,0,NA,NA,23,4,"32","2"
"PE111099","Peru",1,1,0,NA,NA,32,6,"32","1"
"PE111100","Peru",1,1,0,NA,NA,65,6,"32","2"
"PE111101","Peru",0,1,0,NA,NA,60,10,"32","2"
"PE111102","Peru",1,1,0,NA,NA,68,6,"32","2"
"PE121001","Peru",1,1,0,NA,NA,61,4,"31","1"
"PE121002","Peru",0,1,0,NA,NA,57,4,"32","2"
"PE121003","Peru",0,1,0,NA,NA,56,5,"31","1"
"PE121004","Peru",0,1,0,NA,NA,39,5,"31","1"
"PE121005","Peru",0,1,0,NA,NA,84,4,"31","1"
"PE121006","Peru",NA,1,0,NA,NA,NA,8,"31","1"
"PE121007","Peru",1,1,0,NA,NA,64,5,"31","1"
"PE121008","Peru",0,1,0,NA,NA,73,8,"31","1"
"PE121009","Peru",0,1,0,NA,NA,60,4,"31","1"
"PE121010","Peru",1,1,0,NA,NA,81,4,"31","1"
"PE121011","Peru",0,1,0,NA,NA,68,5,"31","1"
"PE121012","Peru",0,1,0,NA,NA,73,6,"31","1"
"PE121013","Peru",1,1,0,NA,NA,64,3,"31","1"
"PE121014","Peru",1,1,0,NA,NA,77,5,"31","1"
"PE121015","Peru",0,1,0,NA,NA,84,6,"31","1"
"PE121016","Peru",1,1,0,NA,NA,59,8,"31","1"
"PE121017","Peru",0,1,0,NA,NA,52,8,"31","1"
"PE121018","Peru",NA,1,0,NA,NA,NA,8,"31","1"
"PE121019","Peru",0,1,0,NA,NA,93,5,"31","1"
"PE121020","Peru",0,1,0,NA,NA,73,2,"31","1"
"PE121021","Peru",1,1,0,NA,NA,80,10,"31","1"
"PE121022","Peru",1,1,0,NA,NA,65,6,"31","1"
"PE121023","Peru",0,1,0,NA,NA,71,5,"31","1"
"PE121024","Peru",1,1,0,NA,NA,32,6,"31","1"
"PE121025","Peru",1,1,0,NA,NA,75,4,"31","1"
"PE121026","Peru",0,1,0,NA,NA,93,10,"31","1"
"PE121027","Peru",0,1,0,NA,NA,55,4,"31","1"
"PE121028","Peru",1,1,0,NA,NA,93,4,"31","1"
"PE121029","Peru",1,1,0,NA,NA,72,6,"31","1"
"PE121030","Peru",0,1,0,NA,NA,88,4,"31","1"
"PE121031","Peru",0,1,0,NA,NA,66,4,"31","1"
"PE121032","Peru",0,1,0,NA,NA,75,3,"31","1"
"PE121033","Peru",0,1,0,NA,NA,87,4,"31","1"
"PE121034","Peru",1,1,0,NA,NA,76,6,"31","1"
